1.8122e+06,1.7826,273.66,0.11155,0.3218,2.5966e+06
2.7624e+06,1.7826,273.12,0.11085,0.3218,2.1662e+07
3.1532e+06,1.7826,272.56,0.11436,0.3218,4.625e+06
2.9588e+06,1.7826,271.08,0.11992,0.3218,2.0377e+06
2.4128e+06,1.7826,270.41,0.11929,0.3218,4.1384e+05
2.2761e+06,2.5282,274.24,0.11768,-0.82,1.5049e+06
2.0068e+06,2.5282,273.86,0.11992,-0.82,1.44e+07
1.816e+06,2.5282,270.7,0.12509,-0.82,2.3664e+06
1.8455e+06,2.5282,271.49,0.14501,-0.82,1.6756e+05
1.6384e+06,2.5282,268.21,0.16865,-0.82,1.387e+05
1.6629e+06,2.5282,270.59,0.17963,-0.82,24290
1.3436e+06,2.5282,272.21,0.17902,-0.82,1.9798e+06
1.2663e+06,2.5282,271.21,0.1834,-0.82,2.6236e+05
NaN,2.5282,270.66,0.18238,-0.82,85
NaN,2.5282,271.08,0.18168,-0.82,2.1712e+05
NaN,2.5282,271.56,0.18171,-0.82,4.0357e+05
NaN,2.5282,265.54,0.1783,-0.82,1.4991e+05
8.101e+05,2.5282,272.27,0.1955,-0.82,4869
8.6549e+05,2.5282,273.6,0.19885,-0.82,8.0436e+05
1.0048e+06,2.5282,275.02,0.2003,-0.82,1.155e+06
8.8959e+05,2.5282,273.33,0.18706,-0.82,2.4785e+05
7.8437e+05,2.5282,270.09,0.22158,-0.82,333
8.0015e+05,2.5282,275.45,0.21007,-0.82,4.2924e+06
1.2457e+06,2.5282,272.94,0.19937,-0.82,1.2541e+07
1.2035e+06,2.5282,269.53,0.19474,-0.82,2.5806e+06
8.9682e+05,2.5282,270.38,0.17736,-0.82,54836
1.0171e+06,2.5282,273.99,0.16324,-0.82,5.4086e+06
6.9257e+05,2.5282,271.94,0.161,-0.82,5.7952e+05
9.5977e+05,3.5702,271.55,0.15922,-1.5264,6.6797e+05
9.9297e+05,3.5702,270.36,0.15922,-1.5264,8.042e+05
1.2033e+06,3.5702,272.24,0.16357,-1.5264,7114
1.085e+06,3.5702,269.84,0.12799,-1.5264,2.208e+06
9.7739e+05,3.5702,267.52,0.091415,-1.5264,1.3881e+05
8.3664e+05,3.5702,272.82,0.091415,-1.5264,21312
NaN,3.5702,279.05,0.09997,-1.5264,2.2434e+07
1.1041e+06,3.5702,279.22,0.097884,-1.5264,8.7427e+07
1.8109e+06,3.5702,273.4,0.084311,-1.5264,1.7113e+07
2.1996e+06,3.5702,274.71,0.071554,-1.5264,4.5635e+06
1.7526e+06,3.5702,279.37,0.066112,-1.5264,9.6838e+06
1.4119e+06,3.5702,283.82,0.075877,-1.5264,1.8009e+07
1.7527e+06,3.5702,283.49,0.075726,-1.5264,3.2701e+07
2.545e+06,3.5702,279.65,0.054414,-1.5264,1.288e+07
2.8575e+06,3.5702,278.39,0.05786,-1.5264,7.8656e+06
2.6882e+06,3.5702,284.3,0.056076,-1.5264,1.3128e+07
2.7565e+06,3.5702,287.41,0.054927,-1.5264,2.7484e+07
3.0983e+06,3.5702,288.12,0.039994,-1.5264,2.1128e+07
3.3481e+06,3.5702,288.73,0.019438,-1.5264,9.5924e+06
3.3209e+06,3.5702,282,0,-1.5264,3.0174e+05
1.4638e+06,3.5702,275.79,0.074577,-1.5264,21665
1.4672e+06,4.7526,276.88,0.074577,-1.4625,2.2097e+06
1.1279e+06,4.7526,278.66,0.14108,-1.4625,5.4808e+05
9.2814e+05,4.7526,275.62,0.21632,-1.4625,1.4273e+05
8.5879e+05,4.7526,278.69,0.23123,-1.4625,1.8441e+05
7.7675e+05,4.7526,280.43,0.22875,-1.4625,2.2788e+06
8.0915e+05,4.7526,280.49,0.23579,-1.4625,1.5256e+06
4.031e+06,4.7526,280.77,0.14562,-1.4625,49200
3.1988e+06,4.7526,280.92,0.18476,-1.4625,58803
2.4596e+06,4.7526,277.34,0.23177,-1.4625,7.2779e+05
2.1787e+06,4.7526,279.32,0.2493,-1.4625,5.7356e+05
2.2005e+06,5.2789,279.69,0.29223,-1.1294,1.5758e+06
NaN,5.2789,283.62,0.33782,-1.1294,69637
1.9484e+06,5.2789,284.95,0.38292,-1.1294,14340
2.0908e+06,5.2789,287.71,0.43431,-1.1294,530
2.2149e+06,5.2789,286.45,0.42633,-1.1294,0
2.1145e+06,5.2789,286.37,0.42328,-1.1294,0
2.068e+06,5.2789,288.4,0.43507,-1.1294,0
3.5863e+06,5.2789,286.64,0.44979,-1.1294,0
4.4112e+06,5.2789,283.24,0.46115,-1.1294,0
4.1326e+06,5.2789,287.73,0.46917,-1.1294,11
3.353e+06,5.2789,290.99,0.47325,-1.1294,0
3.9006e+06,5.2789,288.38,0.46134,-1.1294,0
4.0531e+06,5.2789,285.25,0.46515,-1.1294,0
3.6815e+06,5.2789,288.01,0.46016,-1.1294,0
2.5163e+06,5.2789,290.37,0.46454,-1.1294,0
2.2501e+06,5.2789,290.5,0.50686,-1.1294,0
2.2036e+06,5.2789,292.97,0.49477,-1.1294,0
1.8316e+06,5.2789,292.67,0.50686,-1.1294,0
1.56e+06,5.2789,291.88,0.46545,-1.1294,0
1.2749e+06,5.2789,294.57,0.46252,-1.1294,0
1.2712e+06,5.2789,291.94,0.47186,-1.1294,0
1.2401e+06,5.2789,293.6,0.50589,-1.1294,0
1.2929e+06,5.2789,295.21,0.49791,-1.1294,0
1.4483e+06,5.2789,294.8,0.49187,-1.1294,0
2.5998e+06,5.2789,291.33,0.48147,-1.1294,0
3.2365e+06,5.5269,287.88,0.4627,-1.4963,0
3.0777e+06,5.5269,285.95,0.47059,-1.4963,0
3.8066e+06,5.5269,287.75,0.47019,-1.4963,0
4.661e+06,5.5269,284.05,0.4607,-1.4963,0
4.5451e+06,5.5269,287.13,0.47092,-1.4963,0
3.722e+06,5.5269,288.39,0.47563,-1.4963,0
2.8111e+06,5.5269,289.64,0.46965,-1.4963,0
2.1578e+06,5.5269,290.58,0.47025,-1.4963,0
2.0764e+06,5.5269,290.86,0.47189,-1.4963,0
2.0861e+06,5.5269,291.31,0.47246,-1.4963,0
NaN,5.5269,292.31,0.4795,-1.4963,0
1.994e+06,5.5269,291.06,0.47361,-1.4963,0
1.7597e+06,5.5269,289.63,0.47802,-1.4963,0
1.3762e+06,5.5269,290.04,0.47966,-1.4963,0
1.27e+06,5.5269,290.37,0.47361,-1.4963,0
1.2914e+06,5.5269,289.71,0.46805,-1.4963,0
1.2188e+06,5.5269,291.83,0.47316,-1.4963,0
9.3309e+05,5.5269,298.26,0.50472,-1.4963,0
1.1489e+06,5.5269,294.36,0.61378,-1.4963,0
1.04e+06,5.6711,291.62,0.60831,-2.253,0
9.1305e+05,5.6711,291.91,0.60224,-2.253,0
9.2969e+05,5.6711,292.42,0.59347,-2.253,0
6.9042e+05,5.6711,295.32,0.59407,-2.253,0
9.9231e+05,5.6711,295.97,0.60747,-2.253,0
6.0312e+05,5.6711,293.22,0.61155,-2.253,0
5.4524e+05,5.6711,290.73,0.62476,-2.253,0
6.1405e+05,5.6711,289.71,0.66608,-2.253,0
4.4654e+05,5.6711,292.06,0.67917,-2.253,0
3.0248e+05,5.6711,293.77,0.68733,-2.253,0
3.6591e+05,5.6711,294.95,0.72452,-2.253,0
3.8569e+05,5.6711,295.94,0.752,-2.253,0
2.9471e+05,5.6711,296.26,0.75892,-2.253,0
5.1038e+05,5.6711,296.23,0.74102,-2.253,0
4.9154e+05,5.6711,295.85,0.76929,-2.253,0
5.3046e+05,5.6711,297.49,0.79278,-2.253,0
4.9914e+05,5.6711,291,0.80405,-2.253,0
3.7681e+05,5.6711,291.45,0.81264,-2.253,0
4.3669e+05,5.6711,292.75,0.82488,-2.253,0
2.9734e+05,5.6711,295.46,0.83727,-2.253,0
3.8665e+05,5.6711,295.76,0.83939,-2.253,0
5.4961e+05,5.6711,292,0.83108,-2.253,0
4.1078e+05,5.6711,290.91,0.80834,-2.253,0
5.1577e+05,5.6711,293.63,0.86953,-2.253,0
6.2046e+05,5.6711,293.94,0.9175,-2.253,0
4.5432e+05,5.6711,294.3,0.95565,-2.253,0
4.8313e+05,5.6711,294.76,0.98449,-2.253,0
6.0922e+05,5.0635,294.2,1,-1.8932,0
6.2262e+05,5.0635,296.66,0.98241,-1.8932,0
6.7916e+05,5.0635,296.66,0.96965,-1.8932,0
6.6664e+05,5.0635,295.87,0.89873,-1.8932,0
3.7489e+05,5.0635,292.87,0.89096,-1.8932,0
3.2049e+05,5.0635,293.82,0.88552,-1.8932,0
1.9346e+05,5.0635,295.56,0.88171,-1.8932,0
4.9309e+05,5.0635,295.33,0.88933,-1.8932,0
1.1643e+06,5.0635,295.31,0.8938,-1.8932,0
1.1627e+06,5.0635,295.86,0.8938,-1.8932,0
1.2733e+06,5.0635,294.67,0.89537,-1.8932,0
1.0557e+06,5.0635,293.39,0.89371,-1.8932,0
1.1369e+06,5.0635,294.79,0.88096,-1.8932,0
8.7939e+05,5.0635,294.33,0.86091,-1.8932,0
7.0012e+05,5.0635,290.11,0.84335,-1.8932,0
4.7669e+05,5.0635,290.19,0.83174,-1.8932,0
NaN,5.0635,292.01,0.83032,-1.8932,0
6.316e+05,5.0635,290.27,0.81001,-1.8932,0
3.2655e+05,5.0635,293.36,0.74238,-1.8932,0
3.0835e+05,5.0635,293.73,0.74568,-1.8932,0
3.7789e+05,5.0635,293.88,0.74625,-1.8932,0
1.5016e+05,5.0635,292.48,0.75027,-1.8932,0
3.7804e+05,5.0635,293.75,0.7646,-1.8932,0
5.6588e+05,5.0635,289.86,0.78349,-1.8932,0
3.7942e+05,5.0635,291.76,0.80438,-1.8932,0
1.9392e+05,4.0453,294.67,0.81475,-1.3619,0
3.6367e+05,4.0453,291.8,0.82524,-1.3619,0
3.7164e+05,4.0453,290.62,0.82385,-1.3619,0
3.4885e+05,4.0453,290.97,0.81856,-1.3619,0
7.3614e+05,4.0453,294.23,0.81333,-1.3619,0
6.002e+05,4.0453,294.08,0.84537,-1.3619,0
9.3521e+05,4.0453,291.86,0.838,-1.3619,0
7.7115e+05,4.0453,287.17,0.82657,-1.3619,0
5.0629e+05,4.0453,285.08,0.8019,-1.3619,0
3.7044e+05,4.0453,287.67,0.79199,-1.3619,0
2.0226e+05,4.0453,290.74,0.78891,-1.3619,0
2.7531e+05,4.0453,291.95,0.77763,-1.3619,0
4.933e+05,4.0453,289.83,0.764,-1.3619,0
3.9395e+05,4.0453,284.22,0.75726,-1.3619,0
2.9974e+05,4.0453,285.34,0.75535,-1.3619,0
72755,4.0453,286.97,0.78071,-1.3619,0
1.3851e+06,4.0453,290.31,0.79268,-1.3619,0
1.5369e+06,4.0453,283.22,0.789,-1.3619,0
9.8446e+05,4.0453,286.44,0.79051,-1.3619,0
4.7757e+05,4.0453,288,0.79837,-1.3619,0
7.1017e+05,4.0453,288.04,0.78014,-1.3619,0
6.9955e+05,4.0453,282.41,0.75484,-1.3619,0
6.7266e+05,4.0453,283.05,0.73703,-1.3619,0
4.7027e+05,4.0453,286.05,0.74764,-1.3619,0
5.1872e+05,4.0453,288.12,0.74537,-1.3619,0
9.1742e+05,4.0453,285.96,0.79404,-1.3619,0
1.0609e+06,4.0453,286.22,0.78842,-1.3619,0
1.2363e+06,2.6211,284.39,0.80363,-0.9116,0
9.5834e+05,2.6211,286.74,0.79776,-0.9116,0
1.3541e+06,2.6211,289.39,0.79356,-0.9116,0
1.3235e+06,2.6211,289.92,0.87421,-0.9116,0
1.2056e+06,2.6211,289.23,0.86385,-0.9116,0
9.4598e+05,2.6211,282.61,0.79386,-0.9116,0
1.0745e+06,2.6211,281.17,0.6968,-0.9116,1.876e+05
9.9854e+05,2.6211,276.42,0.62902,-0.9116,1.336e+05
1.3939e+06,2.6211,279.57,0.612,-0.9116,3.7616e+05
1.1367e+06,2.6211,287.78,0.61321,-0.9116,4.8823e+06
1.5763e+06,2.6211,283.92,0.62013,-0.9116,1.4118e+05
1.4193e+06,2.6211,279.14,0.60807,-0.9116,0
1.3261e+06,2.6211,281.9,0.60027,-0.9116,0
1.0696e+06,2.6211,283.96,0.60532,-0.9116,0
1.8026e+06,2.6211,289.03,0.60719,-0.9116,0
3.2836e+06,2.6211,282.36,0.57881,-0.9116,0
3.3969e+06,2.6211,282.99,0.55629,-0.9116,0
2.3679e+06,2.6211,282.13,0.58117,-0.9116,0
1.9521e+06,2.6211,280.83,0.57703,-0.9116,0
1.5491e+06,2.6211,283.08,0.56128,-0.9116,0
1.2351e+06,2.6211,286.47,0.53235,-0.9116,0
1.6559e+06,2.6211,286.8,0.5507,-0.9116,0
1.7262e+06,2.6211,284.5,0.53978,-0.9116,0
4.1658e+05,2.6211,283.42,0.52237,-0.9116,0
3.7944e+06,2.6211,285.26,0.52137,-0.9116,0
3.4229e+06,2.6211,284.03,0.51533,-0.9116,0
4.5773e+06,1.7257,279.83,0.50444,-1.7931,0
5.0334e+06,1.7257,278.78,0.46817,-1.7931,4904
4.8149e+06,1.7257,277.07,0.47361,-1.7931,4628
3.5744e+06,1.7257,276.1,0.49075,-1.7931,42556
2.7637e+06,1.7257,274.43,0.49024,-1.7931,7308
2.4112e+06,1.7257,272.8,0.4912,-1.7931,179
2.1289e+06,1.7257,271.87,0.525,-1.7931,2485
2.9289e+06,1.7257,272.81,0.499,-1.7931,4315
1.4842e+06,1.7257,274.19,0.50686,-1.7931,4.8436e+06
1.7293e+06,1.7257,275.01,0.50181,-1.7931,4.5907e+06
1.3978e+06,1.7257,283.1,0.49779,-1.7931,54721
1.2671e+06,1.7257,274.53,0.4896,-1.7931,3.1301e+05
1.5863e+06,1.7257,272.94,0.44256,-1.7931,38
1.7996e+06,1.7257,272.55,0.41315,-1.7931,1095
1.5413e+06,1.7257,272.84,0.38292,-1.7931,0
9.424e+05,1.7257,272.19,0.39674,-1.7931,19
1.0381e+06,1.7257,273.2,0.425,-1.7931,0
9.9245e+05,1.7257,274.39,0.3971,-1.7931,244
9.5035e+05,1.7257,274.39,0.37083,-1.7931,1.5952e+05
6.0412e+05,1.7257,275.23,0.37346,-1.7931,6967
9.9591e+05,1.7257,275.65,0.37083,-1.7931,30
7.6362e+05,1.7257,272.21,0.36756,-1.7931,2.1703e+05
8.1476e+05,1.7257,272.32,0.27491,-1.7931,63421
1.0489e+06,1.7257,272.81,0.28603,-1.7931,1.1336e+06
1.0722e+06,1.7257,272.21,0.3039,-1.7931,84467
5.2713e+05,1.4638,269.79,0.2854,-1.2154,6632
5.1847e+05,1.4638,275.02,0.2666,-1.2154,38
5.9259e+05,1.4638,278.97,0.24816,-1.2154,3.5763e+07
NaN,1.4638,276.66,0.24483,-1.2154,5.8783e+06
8.4843e+05,1.4638,280.59,0.21765,-1.2154,3.6653e+06
7.4787e+05,1.4638,272.21,0.20345,-1.2154,2.3234e+06
8.8315e+05,1.4638,271.96,0.20348,-1.2154,363
1.2191e+06,1.4638,274.66,0.225,-1.2154,1.9621e+05
1.0088e+06,1.4638,275.2,0.2244,-1.2154,3.4246e+06
1.0299e+06,1.4638,276.86,0.22573,-1.2154,1.1648e+06
1.5862e+06,1.4638,277.63,0.21886,-1.2154,1.7151e+07
1.5009e+06,1.4638,271.59,0.22996,-1.2154,94331
1.676e+06,1.4638,273.02,0.22506,-1.2154,412
1.8026e+06,1.4638,271.73,0.1987,-1.2154,615
1.5173e+06,1.4638,271.41,0.20707,-1.2154,3970
9.5054e+05,1.4638,269.64,0.21363,-1.2154,269
1.257e+06,1.4638,272.41,0.20405,-1.2154,1.5063e+05
1.6308e+06,1.4638,275.46,0.1974,-1.2154,1.9682e+06
1.907e+06,1.4638,272.27,0.19471,-1.2154,2.6105e+05
3.9484e+06,1.4638,272.54,0.2188,-1.2154,4.2394e+05
4.5232e+06,1.4638,268.34,0.21466,-1.2154,13939
4.3244e+06,1.4638,270.36,0.21666,-1.2154,2573
2.6715e+06,1.4638,268.27,0.22068,-1.2154,3523
2.5168e+06,1.4638,271.62,0.20233,-1.2154,1.1328e+07
2.2672e+06,1.4638,268.81,0.17479,-1.2154,91524
1.9726e+06,1.4638,267.17,0.16224,-1.2154,2494
1.456e+06,1.4638,268.34,0.17077,-1.2154,0
1.3743e+06,1.7826,268.34,0.18643,-1.7513,0
1.302e+06,1.7826,262.21,0.18712,-1.7513,0
1.2106e+06,1.7826,259.24,0.16768,-1.7513,0
8.7899e+05,1.7826,266.07,0.17264,-1.7513,0
9.2566e+05,1.7826,269.94,0.17433,-1.7513,0
7.5993e+05,1.7826,268.69,0.16781,-1.7513,615
1.1661e+06,1.7826,269.28,0.10535,-1.7513,995
9.9588e+05,1.7826,270.63,0.095314,-1.7513,1.0156e+06
9.9562e+05,1.7826,273.05,0.091808,-1.7513,1.7571e+06
7.1548e+05,1.7826,270.74,0.084492,-1.7513,2.9485e+06
1.1004e+06,1.7826,274.09,0.074909,-1.7513,1.0236e+06
1.2722e+06,1.7826,274.82,0.057225,-1.7513,7.99e+05
1.3793e+06,1.7826,278.11,0.062485,-1.7513,1.4485e+07
1.5505e+06,1.7826,272.76,0.071554,-1.7513,3.2416e+07
1.8653e+06,1.7826,270.78,0.068803,-1.7513,1.6799e+06
2.17e+06,1.7826,269.79,0.0776,-1.7513,1.6653e+05
1.7762e+06,1.7826,263.48,0.080623,-1.7513,1.6036e+05
1.5202e+06,1.7826,267.24,0.087092,-1.7513,13266
1.2443e+06,1.7826,272.96,0.10783,-1.7513,2.1397e+06
1.0318e+06,1.7826,267.73,0.127,-1.7513,3.4252e+06
1.4078e+06,1.7826,265.61,0.13691,-1.7513,1839
1.1399e+06,1.7826,258.35,0.1432,-1.7513,0
8.4908e+05,1.7826,255.63,0.13806,-1.7513,55
7.3176e+05,1.7826,257.51,0.13105,-1.7513,0
9.8878e+05,1.7826,261.29,0.1195,-1.7513,0
7.7956e+05,1.7826,260.81,0.11155,-1.7513,0
7.4233e+05,1.7826,263.75,0.11085,-1.7513,0
8.3835e+05,1.7826,270.54,0.11436,-1.7513,7059
9.1047e+05,1.7826,274.39,0.11992,-1.7513,1.0578e+05
1.4443e+06,1.7826,276.44,0.11929,-1.7513,3.8807e+07
2.4626e+06,2.5282,266.81,0.11768,-1.4729,9.1198e+07
3.4844e+06,2.5282,264.66,0.11992,-1.4729,1.5564e+06
3.5593e+06,2.5282,267.73,0.12509,-1.4729,2.3184e+05
2.8455e+06,2.5282,267.99,0.14501,-1.4729,9264
2.23e+06,2.5282,264.1,0.16865,-1.4729,1233
2.2414e+06,2.5282,267.16,0.17963,-1.4729,79
1.878e+06,2.5282,263.09,0.17902,-1.4729,418
1.4889e+06,2.5282,265.87,0.1834,-1.4729,33
1.1276e+06,2.5282,265.39,0.18238,-1.4729,0
5.9964e+05,2.5282,263.27,0.18168,-1.4729,0
1.0702e+06,2.5282,267.78,0.18171,-1.4729,0
1.5303e+06,2.5282,272.39,0.1783,-1.4729,89712
1.8944e+06,2.5282,271.87,0.17981,-1.4729,2.4506e+05
1.6408e+06,2.5282,271.5,0.18579,-1.4729,1.1062e+05
1.4705e+06,2.5282,272.55,0.1955,-1.4729,84959
